X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.6538102810471,43.7750890937996,6930,137290510,2717518,Pharmacy,RP,Fogal Pharmacy Ltd, , , ,8920 Highway 50,Unit E6, ,Brampton,L6P3A3,20210527134231,20210526123251
-79.8124924211156,43.6579033658511,6931,137290511,2718358,Pharmacy,RP,Wal-Mart Pharmacy, , , ,9455 Mississauga Road, , ,Brampton,L6X0B3,20210527133816,20210526123251
-79.5025541403763,43.860029315716,6932,137290512,2718517,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1900 Major Mackenzie Drive, , ,Vaughan,L6A4R9,20210527134149,20210526123252
-80.9112305564912,44.5734770701168,6933,137290513,2719017,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1555 18th Avenue East, , ,Owen Sound,N4K6Y3,20210527134345,20210526123252
-78.912441353655,43.8838787472298,6934,137290514,2720773,Pharmacy,RP,Glen Hill Pharmacy, , , ,80 Thickson Road South, , ,Whitby,L1N7T2,20210527134125,20210526123252
-79.7498451012576,43.6587522689433,6935,137290515,2722218,Pharmacy,RP,Charlolais Pharmacy, , , ,305 Charolais Boulevard, , ,Brampton,L6Y2R2,20210527134304,20210526123253
-79.2826373995787,43.0455339820061,6936,137290516,2725796,Pharmacy,RP,Shoppers Drug Mart #1191, , , ,20 Highway 20 East, , ,Pelham,L0S1E0,20210527134410,20210526123253
-79.3717829816239,43.6682078882357,6937,137290517,2726679,Pharmacy,RP,St James Drug Mart, , , ,240 Wellesley Street East,Unit 118, ,Toronto,M4X1G5,20210527134059,20210526123253
-89.2515257599254,48.3794423559881,6938,137290518,2732877,Pharmacy,RP,Shoppers Simply Pharmacy #3027, , , ,1001 Ridgeway Street East, , ,Thunder Bay,P7E5H8,20210527134325,20210526123253
-79.3255157686647,43.6887416939838,6939,137290519,2732939,Pharmacy,RP,Rumball Drug Mart, , , ,553 Sammon Avenue, , ,Toronto,M4C2E1,20210527133711,20210526123254
-79.7031058488686,44.34707529055,6940,137290520,2733395,Pharmacy,RP,Shoppers Drug Mart #1028, , , ,420 Essa Road, , ,Barrie,L4N9J7,20210527135041,20210526123254
-89.2507036598478,48.3805673561999,6941,137290521,2734358,Pharmacy,RP,Shoppers Drug Mart #677, , , ,900 Arthur Street East, , ,Thunder Bay,P7E5M8,20210527134238,20210526123254
-79.2948912622083,43.7264947020256,6942,137290522,2743017,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1900 Eglinton Avenue East, , ,Toronto,M1L2L9,20210527134151,20210526123254
-83.0122287994827,42.299299671033,6943,137290523,2745033,Pharmacy,RP,Parent Avenue Medical Pharmacy, , , ,860 Tecumseh Road East, , ,Windsor,N8X2S5,20210527134851,20210526123254
-78.8052434604083,44.3481085329235,6944,137290524,2747479,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1535 Highway 7,Unit A, ,Kawartha Lakes,L9L1B5,20210527134838,20210526123254
-79.4230291101768,43.8061457100199,6945,137290525,2748110,Pharmacy,RP,Team Drugs, , , ,7330 Yonge Street,Unit 114, ,Vaughan,L4J1V8,20210527134218,20210526123255
-79.4431461052154,43.6775989865717,6946,137290526,2749075,Pharmacy,RP,Downtown Dispensary Ii, , , ,1678 Dufferin Street,Unit B, ,Toronto,M6H3M1,20210527134823,20210526123255
-79.4124233961088,43.6854585893778,6947,137290527,2752131,Pharmacy,LTCF,Cedarville Terrace, , , ,429 Walmer Road, , ,Toronto,M5P2X9,20210527134216,20210526123255
-79.0729384381397,43.1069879024937,6948,137290528,2752710,Pharmacy,RP,Victoria Medical Pharmacy, , , ,4632 Victoria Avenue,Unit 1A, ,Niagara Falls,L2E4B7,20210527133730,20210526123256
-77.2636939984256,45.8905149655332,6949,137290529,2753238,Pharmacy,RP,Shoppers Drug Mart #1252, , , ,25 Civic Centre Road, , ,Petawawa,K8H0B1,20210527133943,20210526123256
-79.3978536935332,43.7089577941758,6950,137290530,2753354,Pharmacy,RP,Shoppers Drug Mart, , , ,2345 Yonge Street, , ,Toronto,M4P1E4,20210527134301,20210526123256
-79.3587694344753,44.3041816994969,6951,137290531,2755799,Pharmacy,RP,Sutton Apothecary, , , ,121 High Street,Postal Office Box 100, ,Georgina,L0E1R0,20210527134655,20210526123256
-79.5864653896198,44.1086219549705,6952,137290532,2756752,Pharmacy,RP,Pharmalink Ida Phamracy, , , ,456 Holland Street West,Unit 2, ,Bradford West Gwillimbury,L3Z0G1,20210527134003,20210526123256
-78.9463283674731,43.9174893515535,6953,137290533,2757092,Pharmacy,RP,Dryden Medical Pharmacy Inc, , , ,3975 Garden Street, , ,Whitby,L1R3A4,20210527134933,20210526123257
-79.8662621264221,43.5254132400905,6954,137290534,2757314,Pharmacy,RP,Loblaw Pharmacy #2810, , , ,820 Main Street East, , ,Milton,L9T0J4,20210527135029,20210526123257
-75.643564421975,45.4409782604933,6955,137290535,2757715,Pharmacy,RP,Guardian Hills Pharmacy, , , ,596 Montreal Road, , ,Ottawa,K1K0T9,20210527134557,20210526123257
-79.3306281817924,43.8189394165569,6956,137290536,2758377,Pharmacy,RP,J&m Health Essentials & Phcy, , , ,3636 Steeles Avenue East,Unit 209, ,Markham,L3R2K9,20210527134059,20210526123257
-77.3647139784859,44.1632877655246,6957,137290537,2772137,Pharmacy,HOPD,Quinte Healthcare Corporation, , , ,265 Dundas Street East,"Belleville General, Pharmacy Dept", ,Belleville,K8N5A9,20210527133635,20210526123257
-80.3143243076937,42.8351655968717,6958,137290538,2772618,Pharmacy,LTCF,The Norfolk General Hospital Nh, , , ,365 West Street, , ,Simcoe,N3Y5J7,20210527134251,20210526123257
-79.4475370168343,43.7929968065785,6959,137290539,2776035,Pharmacy,RP,Main Exchange Pharmacy Inc, , , ,800 Steeles Avenue West, , ,Vaughan,L4J7L2,20210527134503,20210526123258
-81.0555457532594,42.9802236875065,6960,137290540,2776295,Pharmacy,RP,Shoppers Drug Mart #1069, , , ,2300 Dorchester Road, , ,Dorchester,N0L1G3,20210527134559,20210526123258
-80.4219629938652,43.4283770967605,6961,137290541,2778514,Pharmacy,RP,Shaker's Pharmacy, , , ,1601 River Road East,Unit 9, ,Kitchener,N2A3Y4,20210527134250,20210526123258
-79.3320984685026,43.6629899891575,6962,137290542,2779014,Pharmacy,RP,Leslie Grove Pharmacy, , , ,1176 Queen Street East, , ,Toronto,M4M1L4,20210527133842,20210526123259
-75.7569479552625,45.3902772470601,6963,137290543,2782518,Pharmacy,RP,Shoppers Drug Mart 1396, , , ,410 Richmond Road, , ,Ottawa,K2A4C4,20210527133946,20210526123259
-80.9775273639447,43.3708415599689,6964,137290544,2783072,Pharmacy,RP,Shoppers Drug Mart #1097, , , ,211 Ontario Street,Unit 1, ,Stratford,N5A3H3,20210527134555,20210526123259
-79.3616072874826,43.7714341068055,6965,137290545,2786630,Pharmacy,RP,Main Drug Mart, , , ,1333 Sheppard Avenue East, , ,Toronto,M2J2Y5,20210527134812,20210526123259
-75.9409933056547,45.2664674180976,6966,137290546,2788237,Pharmacy,RP,Sobeys Pharmacy #7261, , , ,6315 Hazeldean Road, , ,Ottawa,K2S1B9,20210527134921,20210526123259
-77.5614969374694,44.1063994469205,6967,137290547,2791811,Pharmacy,LTCF,Crown Ridge Place, , , ,106 Crown Street, , ,Quinte West,K8V6R3,20210527135005,20210526123300
-79.7046695680723,43.4458746336531,6968,137290548,2796870,Pharmacy,RP,Oakville Town Centre Pharmacy, , , ,300 North Service Road West,Unit B017, ,Oakville,L6M2S2,20210527134040,20210526123300
-80.0300303550443,48.1543667905772,6969,137290549,2798672,Pharmacy,RP,Bdr Drugmart, , , ,15 Station Road North, , ,Kirkland Lake,P2N3J1,20210527134649,20210526123300
-79.9139906537158,44.7420077477901,6970,137290550,2800071,Pharmacy,HOPD,Georgian Bay General Pharmacy, , , ,1112 St. Andrews Drive, , ,Midland,L4R4P4,20210527133928,20210526123300
-82.3658743619611,42.9774131227561,6971,137290551,2800936,Pharmacy,RP,Loblaw Pharmacy #2826, , , ,600 Murphy Road, , ,Sarnia,N7S2X1,20210527133753,20210526123300
-79.2677986541404,43.7331512044469,6972,137290552,2804433,Pharmacy,RP,Shoppers Drug Mart #826, , , ,2428 Eglinton Avenue East, , ,Toronto,M1K2P7,20210527134759,20210526123301
-79.768421988047,43.442734030126,6973,137290553,2805076,Pharmacy,RP,The Compounding Centre, , , ,2540 Postmaster Drive, , ,Oakville,L6M0N2,20210527134544,20210526123301
-78.8153490231124,43.890700552872,6974,137290554,2807813,Pharmacy,RP,Lovell Drugs, , , ,600 Grandview Street South, , ,Oshawa,L1H8P4,20210527134311,20210526123301
-82.9799809860199,42.2600330656771,6975,137290555,2808590,Pharmacy,RP,Provincial Pharmacy, , , ,1400 Provicial Road, , ,Windsor,N8W5W1,20210527133952,20210526123301
-77.1423718933261,44.0073215477394,6976,137290556,2811014,Pharmacy,LTCF,MCFARLAND(H.J.) Memorial Home, , , ,R.R. 2, , ,Prince Edward,K0K2T0,20210527133729,20210526123301
-79.3302044695841,43.6821772926144,6977,137290557,2813398,Pharmacy,RP,New Day Danforth Pharmacy Inc, , , ,1288 Danforth Avenue, , ,Toronto,M4J1M6,20210527134131,20210526123302
-83.0076806981645,42.3001779714158,6978,137290558,2813833,Pharmacy,RP,Tamimi Healthcare Pharmacy Ltd, , , ,1190 Tecumseh Road East, , ,Windsor,N8W1B4,20210527134410,20210526123302
-78.182764026036,43.9638186943277,6979,137290559,2815957,Pharmacy,RP,A+ Compounding Pharmacy, , , ,541 William Street,Unit 2 & 3, ,Cobourg,K9A3A4,20210527133918,20210526123302
-80.9463495539908,43.3693328612153,6980,137290560,2816395,Pharmacy,RP,Stratford Pharmasave, , , ,1067 Ontario Street, , ,Stratford,N5A6W6,20210527134220,20210526123302
-79.4412124229205,43.8839858227632,6981,137290561,2817358,Pharmacy,RP,Richmond Heights Pharmacy, , , ,10520 Younge Street,Unit 4B, ,Richmond Hill,L4C3C7,20210527133821,20210526123303
-82.1184197824219,42.9491292301274,6982,137290562,2818516,Pharmacy,RP,Paul Marley Pharmacy, , , ,607 Broadway Street, , ,Plympton-Wyoming,N0N1T0,20210527134238,20210526123303
-79.7298254865722,43.5650615534491,6983,137290563,2818632,Pharmacy,RP,Thomas Pharmacy Ida, , , ,5636 Glen Erin Drive,Unit 2, ,Mississauga,L5M6B1,20210527133932,20210526123303
-79.3938476862668,43.6409638824283,6984,137290564,2819150,Pharmacy,RP,Metropolitan Pharmacy, , , ,4 Spidina Avenue,Unit G, ,Toronto,M5V3Z9,20210527134707,20210526123303
-80.3778743049968,43.705695947334,6985,137290565,2821511,Pharmacy,RP,St Andrew Pharmacy, , , ,108 St Andrew Street West, , ,Fergus,N1M1N5,20210527134829,20210526123303
-79.346684979277,43.7324973006776,6986,137290566,2826133,Pharmacy,LTCF,Thompson House, , , ,1 Overland Drive, , ,Toronto,M3C2C3,20210527134219,20210526123303
-79.3721708802107,43.6507272851479,6987,137290567,2826197,Pharmacy,RP,Shoppers Drug Mart #1351, , , ,18 Jarvis Street, , ,Toronto,M5E1N1,20210527134121,20210526123304
-78.9422887648291,43.902152349057,6988,137290568,2827597,Pharmacy,RP,Shoppers Drug Mart #1167, , , ,3100 Garden Street, , ,Whitby,L1R2G8,20210527134228,20210526123304
-83.0601365091506,42.2435234587487,6989,137290569,2828872,Pharmacy,RP,Shoppers Drug Mart 1122, , , ,6020 Malden Road, , ,Windsor,N9H1S8,20210527134635,20210526123304
-79.8165376865924,43.2516756941356,6990,137290570,2830850,Pharmacy,RP,Axis Health Care Plus Pharmacy, , , ,1079 Barton Street East, , ,Hamilton,L8L3E2,20210527134557,20210526123304
-80.9034069465629,46.4325870761872,6991,137290571,2832714,Pharmacy,RP,Shoppers Drug Mart#1181, , , ,5118 Ontario 69, , ,Greater Sudbury,P3P1B9,20210527134915,20210526123304
-79.4957887209295,43.6654578819933,6992,137290572,2837158,Pharmacy,RP,The Drug Store Pharmacy #1099, , , ,3671 Dundas Street West, , ,Toronto,M6S2T3,20210527134219,20210526123305
-79.7937788916637,43.3922666200448,6993,137290573,2840670,Pharmacy,RP,Metro Pharmacy #584, , , ,2010 Appleby Line, , ,Burlington,L7L6M6,20210527133857,20210526123305
-79.2822907620917,43.7708413103819,6994,137290574,2841633,Pharmacy,RP,Metro Pharmacy #535, , , ,16 William Kitchen Boulevard, , ,Toronto,M1P5B7,20210527135015,20210526123305
-79.4684770229332,43.786403604449,6995,137290575,2843230,Pharmacy,RP,Drugsmart Pharmacy, , , ,5 The Market Place, , ,Toronto,M4C5M2,20210527133858,20210526123305
-79.3464710802867,43.7447111028279,6996,137290576,2846790,Pharmacy,RP,Procare Pharmacy, , , ,1262 Don Mills Road, , ,Toronto,M3B2W7,20210527134703,20210526123306
-79.3115691720337,43.7774880101885,6997,137290577,2849671,Pharmacy,RP,Fars Medical Pharmacy, , , ,3251 Sheppard Avenue East,Unit 101, ,Toronto,M1T3W5,20210527134414,20210526123306
-79.8433329897919,43.1908448821096,6998,137290578,2851471,Pharmacy,RP,Pharmasave #953, , , ,1575 Upper Otttawa Street,Unit A5, ,Hamilton,L8W3E2,20210527135032,20210526123306
-79.5521813359938,43.6325413735912,6999,137290579,2852434,Pharmacy,RP,Cloverdale Clinic Pharmacy, , , ,225 The East Mall,Unit 9, ,Toronto,M9B6J1,20210527134223,20210526123306
-79.4461632912578,44.6148160486535,7000,137290580,2853095,Pharmacy,RP,Wal-Mart Pharmacy, , , ,175 Murphy Road, , ,Orillia,L3V0B5,20210527134702,20210526123306
-79.4731604655435,44.2425557834714,7001,137291081,3854537,Pharmacy,RP,Ben's Pharmacy, , , ,190 Simcoe Avenue, , ,Georgina,L4P2H7,20210527134932,20210526123448
-82.429383616795,42.2636679935495,7002,137291082,3854993,Pharmacy,RP,Mill Street Pharmacy, , , ,15 Mill Street East, , ,Chatham-Kent,N0P2L0,20210527134108,20210526123448
-79.1230152642046,43.2268451216075,7003,137291083,3861093,Pharmacy,LTCF,Pleasant Manor Retirement Vill, , , ,1743 Four Mile Creek Road,Postal Office Box 350, ,Niagara-on-the-Lake,L0S1T0,20210527133625,20210526123448
-79.7528277051413,43.6916704745658,7004,137291084,3864937,Pharmacy,RP,Medi-Place Healthcare Pharmacy, , , ,178 John Street,Unit 107, ,Brampton,L6W2A4,20210527134928,20210526123448
-79.3476755899854,43.8498617211687,7005,137291085,3866276,Pharmacy,RP,Health and Beauty Pharmacy, , , ,3255 Highway 7 East,Unit 73, ,Markham,L3R3P9,20210527133946,20210526123448
-79.3777087878982,43.7179584966892,7006,137291086,3871439,Pharmacy,RP,Lmc Pharmacy - Diabetes Source, , , ,1929 Bayview Avenue,Unit 107, ,Toronto,M4G3E8,20210527134115,20210526123449
-79.2529151597938,43.8510737257834,7007,137291087,3871714,Pharmacy,RP,New Delhi Pharmacy, , , ,150 New Delhi Drive,Unit 44, ,Markham,L3S0B6,20210527133849,20210526123449
-79.1481981216554,43.7984790214248,7008,137291088,3873552,Pharmacy,RP,Rylander Pharmacy, , , ,6758 Kingston Road,Unit 8, ,Toronto,M1B1G8,20210527133821,20210526123449
-76.9668740557426,44.2410482964337,7009,137291089,3873874,Pharmacy,RP,Napanee Richmond Medical Phmcy, , , ,307 Bridge Street West, , ,Napanee,K7R2G3,20210527134715,20210526123449
-79.5891134551298,43.7156975864441,7010,137291090,3878352,Pharmacy,RP,Woodbine Pharmacy, , , ,Rexdale Boulevard,A002a-500, ,Toronto,M9W6K5,20210527134509,20210526123449
-79.3031498663108,43.7431201045579,7011,137291091,3880599,Pharmacy,RP,Main Drug Mart, , , ,1865 Lawrence Avenue East, , ,Toronto,M1R2Y3,20210527134553,20210526123450
-79.8210546251712,43.6728177680586,7012,137291092,3880919,Pharmacy,RP,Spring Valley Pharmacy, , , ,15 Ashby Field Road,Unit 5, ,Brampton,L6X3B7,20210527135033,20210526123450
-83.0030723978841,42.312709573867,7013,137291093,3886995,Pharmacy,RP,Shoppers Drug Mart #1124, , , ,2109 Ottawa Street,Unit 100, ,Windsor,N8Y1R8,20210527134201,20210526123450
-79.8097826836073,43.2419747927317,7014,137291094,3888911,Pharmacy,RP,Crown Point Pharmacy, , , ,45 Kenilworth Avenue North, , ,Hamilton,L8H4R4,20210527133652,20210526123450
-77.1047724389031,45.8148561600768,7015,137291095,3891337,Pharmacy,LTCF,Marianhill Home-Chaitable Beds, , , ,600 Cecilia Street, , ,Pembroke,K8A7Z3,20210527134149,20210526123451
-79.6335462561819,43.5677534584195,7016,137291096,3896671,Pharmacy,RP,Loblaw Pharmacy #2841, , , ,3045 Mavis Road, , ,Mississauga,L5C1T7,20210527133951,20210526123451
-81.2255352047586,42.9604707758276,7017,137291097,3900194,Pharmacy,HOPD,Prescription Centre, , , ,800 Commissioners Road East,London Health Sc (Westminster), ,London,N6C2R6,20210527134028,20210526123451
-79.4654996665654,46.3322101334664,7018,137291098,3900755,Pharmacy,RP,North Bay Guardian Pharmacy, , , ,1950 Algonquin Avenue, , ,North Bay,P1B4Z2,20210527134319,20210526123451
-79.8546232977472,43.2411914905064,7019,137291099,3906839,Pharmacy,RP,Shoppers Drug Mart 1319, , , ,510 Concession Street, , ,Hamilton,L9A1C4,20210527134357,20210526123451
-81.4799450194271,43.3446976308651,7020,137291100,3908935,Pharmacy,RP,Huron Apothecary, , , ,440 Main Street, , ,Exeter,N0M1S7,20210527135012,20210526123451
-79.5036711269397,43.7049989885588,7021,137291101,3912074,Pharmacy,RP,Anne Pharmacy, , , ,1749 Jane Street,Unit 2, ,Toronto,M9N2S5,20210527134848,20210526123452
-80.9513024685767,46.4912542830344,7022,137291102,3915918,Pharmacy,RP,Lakeside Pharmacy, , , ,1485 Bancroft Drive, , ,Greater Sudbury,P3B1R6,20210527135040,20210526123452
-79.3763450817255,43.6528123853208,7023,137291103,3917471,Pharmacy,RP,Main Drug Mart, , , ,61 Queen Street East, , ,Toronto,M5C2T2,20210527134748,20210526123452
-79.7161919755674,43.4894845407974,7024,137291104,3919754,Pharmacy,RP,Morelli's Guardian Pharmacy, , , ,388 Dundas Street East, , ,Oakville,L6H6Z9,20210527134015,20210526123452
-79.2798248607873,43.7649874094706,7025,137291105,3921233,Pharmacy,RP,Fairlane Drug Mart, , , ,1415 Kennedy Road,Unit 16, ,Toronto,M1P2L6,20210527133644,20210526123452
-82.958966983926,42.3083093752887,7026,137291106,3922633,Pharmacy,RP,Central Drug Mart, , , ,5415 Tecumseh Road East,Unit 501, ,Windsor,N8T1C5,20210527134524,20210526123452
-78.7402732399885,44.3539421369344,7027,137291107,3923552,Pharmacy,RP,Victoria Drug Mart, , , ,189 Kent Street West, , ,Kawartha Lakes,K9V5G6,20210527134149,20210526123453
-79.8668309033311,43.2608731934218,7028,137291108,3926158,Pharmacy,RP,Cannon Pharmacy, , , ,15 Cannon Street,Unit 3, ,Hamilton,L8L1Z6,20210527133826,20210526123453
-79.2788119671613,43.8407528227775,7029,137291109,3927433,Pharmacy,RP,Denison Discount Pharmacy, , , ,7380 Mccowan Road,Unit 2, ,Markham,L3S3H8,20210527134353,20210526123453
-80.0094133430933,45.3431575440754,7030,137291110,3927950,Pharmacy,RP,Lane Family Pharmacy, , , ,4 Pine Drive, , ,Parry Sound,P2A3B8,20210527134242,20210526123453
-81.256567517554,42.9948051803888,7031,137291111,3929994,Pharmacy,RP,London Care Pharmacy, , , ,140 Oxford Street East, , ,London,N6A5R9,20210527134418,20210526123454
-81.3316082377215,42.957811170228,7032,137291112,3932356,Pharmacy,RP,Metro Pharmacy #519, , , ,1244 Commissioners Road West, , ,London,N6K1C7,20210527134935,20210526123454
-77.7833094261597,44.3031746715181,7033,137291113,3933578,Pharmacy,LTCF,Burnbrae Gardens, , , ,320 Burnbrae Street, , ,Campbellford,K0L1L0,20210527133750,20210526123454
-79.3851735857923,43.6670301874082,7034,137291114,3938751,Pharmacy,AS,Preventmed Management Corp, , , ,615 Yonge Street,6th Floor, ,Toronto,M4Y1Z5,20210527134108,20210526123454
-79.4697648612832,44.2078071776318,7035,137291115,3939910,Pharmacy,HSC,Terrace View Hsc, , , ,280 Terrace Drive, , ,Georgina,L4P2Y8,20210527134713,20210526123454
-77.5769919420105,44.1007624452501,7036,137291116,3941710,Pharmacy,RP,Canadian Drug Mart, , , ,74 Dundas Street West, , ,Quinte West,K8V3P3,20210527134536,20210526123454
-75.215952885747,45.5102516901524,7037,137291117,3942531,Pharmacy,LTCF,Centre D'accueil Roger Seguin, , , ,435 Rue LEMAY, , ,Clarence Creek,K0A1N0,20210527134528,20210526123454
-77.4870616919726,46.099968190119,7038,137291118,3942791,Pharmacy,RP,Cahoon's Pharmacy, , , ,95 Deep River Road, , ,Deep River,K0J1P0,20210527134118,20210526123455
-79.7004615472918,43.2228277944107,7039,137291119,3943111,Pharmacy,RP,Fruitland Pharmacy, , , ,311 Fruitland Road, , ,Hamilton,L8E5M8,20210527134806,20210526123455
-79.4127589935633,43.6553496840779,7040,137291120,3943317,Pharmacy,RP,St. Michael's Drug Mart, , , ,565 College Street, , ,Toronto,M6G1B2,20210527134107,20210526123455
-80.9820063814607,46.5175643856103,7041,137291121,3947652,Pharmacy,LTCF,Pioneer Manor, , , ,960 Notre Dame Avenue, , ,Greater Sudbury,P3A2T4,20210527134306,20210526123455
-79.2882430567454,43.6885113956682,7042,137291122,3948198,Pharmacy,RP,Loblaw Pharmacy #1021, , , ,50 Musgrave Street, , ,Toronto,M4E3W2,20210527133932,20210526123456
-79.4210282095263,43.8060159100904,7043,137291123,3955278,Pharmacy,RP,Enhanced Care Phcy Thornhill, , , ,7335 Yonge Street, , ,Markham,L3T2B2,20210527134636,20210526123456
-80.0993251361958,43.921278798135,7044,137291124,3955474,Pharmacy,RP,Jeffers Pharmacy Limited, , , ,1 Elizabeth Street, , ,Orangeville,L9W7N7,20210527134314,20210526123456
-79.7588291668246,43.2346907938082,7045,137291125,3958373,Pharmacy,RP,Food Basics Pharmacy #541, , , ,2500 Barton Street East, , ,Hamilton,L8E4A2,20210527134922,20210526123456
-79.6193762525052,43.5771947607394,7046,137291126,3959390,Pharmacy,RP,City Care Pharmacy, , , ,134 Dundas Street West, , ,Mississauga,L5B1H9,20210527133757,20210526123456
